,Unnamed: 0,scenario,mmsi,ship_type,width,length,draught,nav_status,timestamp,lat,lon,sog,cog,timestamp_obj,ts_mmsi,R_x,R_y,theta,V_x,V_y,f_min,DDV,TDV,V_TDV,V_chg,cog_TDV,cog_chg,theta_rad,distance,ts_dot,DDV_dot,cog_dot,sog_dot,distance_dot
2171,2171,d9d248951f,249689000,Tanker,16.0,108.0,5.1,0,1577889900.0,56.1421432,11.203533,7.04,227.0,2020-01-01 15:45:00,636015565,0.6833952459733262,0.9663516925302804,-1.4400000000000546,-3.5421973415447123,-3.1209570942440035,0.4532354703510418,0.5467645296489582,0.2765460289922436,7.1,0.0085227272727272,223.0,-4.0,-0.025132741228719297,1.1835812840168944,60.0,-0.021029739311655044,0.22222222222222854,-0.009999999999999934,-0.008886613504297092
2177,2177,d9d248951f,249689000,Tanker,16.0,108.0,5.1,0,1577889960.0,56.1408034,11.2009602,7.0,226.0,2020-01-01 15:46:00,636015565,0.6503638487535885,0.9355867094216735,0.1999999999999886,-3.0602389447162484,-3.259810727969306,0.2660117673155585,0.7339882326844415,0.2710816882000362,7.117682234,0.0168117477142857,222.26128594545452,-3.7387140545454542,0.00349065850398846,1.139427762787995,60.0,0.031203950505913885,-0.16666666666666666,-0.006666666666666672,-0.007358920204816581
2183,2183,d9d248951f,249689000,Tanker,16.0,108.0,5.1,0,1577890020.0,56.1393966,11.1983268,7.0,227.0,2020-01-01 15:47:00,636015565,0.6234597336232143,0.9112231775911198,-0.7000000000000455,-2.941117231805027,-2.8370898591762224,0.3633071600360116,0.6366928399639884,0.2939545073942915,7.2,0.0285714285714286,223.0,-4.0,-0.012217304763961101,1.1040967887050421,60.0,-0.016215898786742178,0.16666666666666666,0.0,-0.005888495680492138
2196,2196,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889660.0,56.130066875,11.201866875,10.7,43.38750000000016,2020-01-01 15:41:00,636015565,1.8780431626461729,1.5042934334022366,-177.5693181818183,-28.39167775412374,-27.9486578827551,0.1997422353952343,0.8002577646047656,0.0553916692109845,10.7,0.0,43.23490664266685,-0.1525933573333091,-3.09916925279416,2.406230424240191,60.0,-0.005289937888867613,0.39374999999999244,0.0,-0.05848743882289272
2208,2208,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889720.0,56.132218,11.205555333333333,10.7,43.688888888889096,2020-01-01 15:42:00,636015565,1.6294734897096097,1.258166732484202,-177.47070707070725,-28.00053132320701,-27.89067283887067,0.2100412248160521,0.7899587751839479,0.0467110764429603,10.744508409090908,0.0041596644010195,43.110983181818334,-0.5779057070707623,-3.0974481642262224,2.0586809807244024,60.0,-0.0017164982368029584,0.05023148148148948,0.0,-0.05792490725263141
2220,2220,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889780.0,56.13438888888889,11.209202222222222,10.7,42.94444444444463,2020-01-01 15:43:00,636015565,1.3839676564153376,1.0143683929157137,-177.48080808080817,-28.226561634817404,-27.38364359281462,0.1923895109996785,0.8076104890003215,0.0386322037468566,10.8,0.0093457943925234,42.90000000000015,-0.0444444444444798,-3.0976244601102607,1.7158990968440333,60.0,0.0029419523027289416,-0.12407407407407807,0.0,-0.05713031398006152
2228,2228,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889840.0,56.13658411111111,11.212856666666667,10.7,43.20000000000016,2020-01-01 15:44:00,636015565,1.1338157885474878,0.7724792736732577,-177.74000000000012,-28.114466612502653,-27.400204619726303,0.1939331309652434,0.8060668690347566,0.0297925020896484,10.848353386666668,0.013864802492212,42.4232713503032,-0.7767286496969561,-3.1021482124947233,1.3719557101504134,60.0,-0.00025726999426082625,0.042592592592588595,0.0,-0.057323897782269984
2234,2234,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889900.0,56.138773,11.21654,10.8,42.94444444444463,2020-01-01 15:45:00,636015565,0.8858745200609959,0.5298921664662094,-177.38444444444465,-28.242680990474323,-27.43194014363848,0.1936983787975497,0.8063016212024503,0.0209038401453112,10.9,0.0092592592592592,42.021094111111296,-0.9233503333333316,-3.095942597376523,1.0322593537360427,60.0,3.912536128229208e-05,-0.042592592592588595,0.016666666666666902,-0.056616059402395114
2240,2240,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577889960.0,56.14098116666667,11.22016875,10.9,42.18333333333351,2020-01-01 15:46:00,636015565,0.6395055723264635,0.2909979404004829,-175.98333333333358,-28.212630622467685,-27.27558929116899,0.1943321230760611,0.8056678769239389,0.0122093150129645,10.9,0.0,42.05271378666684,-0.1306195466666722,-3.0714885953013584,0.7026002977183547,60.0,-0.00010562404641856205,-0.12685185185185333,0.016666666666666607,-0.05494317600294799
2246,2246,d9d248951f,311000277,Tanker,42.0,229.0,14.6,4,1577890020.0,56.14320925,11.223795833333332,10.9,42.37500000000017,2020-01-01 15:47:00,636015565,0.3940601757709412,0.0565077726997871,-176.07500000000016,-27.873562518328452,-27.068781465661964,0.192950422399125,0.807049577600875,0.0036162145392279,10.9,0.0,42.743132090666855,0.368132090666684,-3.0730884804490186,0.39809113341559854,60.0,0.00023028344615601734,0.03194444444444381,0.0,-0.050751527383792704
2261,2261,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889660.0,56.16129636363636,11.246705636363636,9.8,225.8181818181818,2020-01-01 15:41:00,311000277,-1.8770651225129145,-1.505513659980241,177.56931818181835,28.39167775412374,27.9486578827551,0.3354035135389615,0.6645964864610385,0.0557165300480384,9.5,-0.0306122448979592,225.6636363636364,-0.1545454545453992,3.099169252794161,2.4062304242406887,60.0,-0.011348908854873718,-0.07121212121211329,-0.033333333333333215,-0.05848743882295119
2273,2273,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889720.0,56.15931545454546,11.243055818181816,9.636363636363637,226.21818181818185,2020-01-01 15:42:00,311000277,-1.6287893847995405,-1.2590522309903718,177.47070707070725,28.00053132320701,27.89067283887067,0.3520790250543941,0.6479209749456059,0.0470637595706389,9.443422796,-0.0200221626792453,225.502281864,-0.7158999541818503,3.0974481642262224,2.0586809807246724,60.0,-0.002779251919238779,0.06666666666667236,-0.027272727272727337,-0.057924907252669376
2285,2285,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889780.0,56.15740481818182,11.239434636363637,9.536363636363635,225.4636363636364,2020-01-01 15:43:00,311000277,-1.3835230314973457,-1.0149747444478694,177.48080808080823,28.226561634817404,27.38364359281462,0.3243004062397253,0.6756995937602747,0.0389368898958941,9.4,-0.0142993326978072,225.63636363636363,0.1727272727272293,3.097624460110262,1.7158990968441656,60.0,0.004629769802444801,-0.12575757575757507,-0.016666666666666902,-0.05713031398008447
2297,2297,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889840.0,56.1554408,11.2358786,9.5,225.46,2020-01-01 15:44:00,311000277,-1.1335579599927208,-0.7728575689941964,177.74000000000012,28.114466612502653,27.400204619726303,0.328722304598686,0.671277695401314,0.0300670840000042,9.3,-0.0210526315789472,225.77787495636363,0.3178749563636245,3.1021482124947233,1.3719557101504691,60.0,-0.000736983059826779,-0.0006060606060647918,-0.006060606060605878,-0.05732389778228275
2309,2309,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889900.0,56.1535068,11.2323314,9.46,225.56,2020-01-01 15:45:00,311000277,-0.8857532124881582,-0.5300949159749585,177.38444444444465,28.242680990474323,27.43194014363848,0.3265500464209436,0.6734499535790563,0.0212108992629877,9.212135876666666,-0.0262012815362932,226.28786412333332,0.7278641233333474,3.095942597376523,1.0322593537360611,60.0,0.0003620430296237265,0.01666666666666572,-0.006666666666666525,-0.05661605940240133
2321,2321,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577889960.0,56.1516178,11.2288404,9.3,226.2,2020-01-01 15:46:00,311000277,-0.6394689918683625,-0.291078317283831,175.98333333333352,28.212630622467685,27.27558929116899,0.3191867032056709,0.6808132967943291,0.0126644741264236,9.114692976666666,-0.0199254863799285,226.23558613545453,0.0355861354545652,3.0714885953013575,0.7026002977183589,60.0,0.0012272238692121278,0.1066666666666644,-0.02666666666666669,-0.05494317600295038
2333,2333,d9d248951f,636015565,Tanker,46.0,250.0,8.3,0,1577890020.0,56.149763666666665,11.225479666666669,9.1,226.3,2020-01-01 15:47:00,311000277,-0.3940587965218499,-0.0565173901367319,176.07500000000016,27.873562518328452,27.068781465661964,0.3173910692364953,0.6826089307635047,0.0040647355718243,8.986617823272727,-0.0124595798601398,226.32493307854543,0.0249330785454446,3.0730884804490186,0.39809113341559904,60.0,0.00029927232819593197,0.016666666666670455,-0.03333333333333351,-0.0507515273837933
2343,2343,da0e52ebc4,355798000,Cargo,62.0,400.0,14.0,4,1577914860.0,56.08598633333333,11.129022666666666,13.833333333333334,199.70000000000005,2020-01-01 22:41:00,246414000,-2.6836801914663906,-0.4428005402990148,-174.0599999999999,40.737432098912166,16.466394554424006,0.7654598132628389,0.2345401867371611,0.0501059096550408,12.133333333333333,-0.1228915662650603,199.9333333333334,0.2333333333333485,-3.037920096021328,2.719965383705863,60.0,-0.0003517402303961359,-0.04444444444445139,-0.04444444444444429,-0.061773897475073815
2349,2349,da0e52ebc4,355798000,Cargo,62.0,400.0,14.0,4,1577914920.0,56.08244966666667,11.126828666666666,13.3,199.50000000000009,2020-01-01 22:42:00,246414000,-2.347359863342189,-0.3104587539725878,-174.55999999999997,39.91619653559417,15.85934385628846,0.7424056326850261,0.2575943673149738,0.0432109465194612,11.78440593,-0.1139544413533834,199.53328711600005,0.0332871159999683,-3.0466467422813013,2.36780129359456,60.0,0.0038423634296354536,-0.0333333333333267,-0.08888888888888886,-0.058694015018550504
2355,2355,da0e52ebc4,355798000,Cargo,62.0,400.0,14.0,4,1577914980.0,56.07907466666667,11.124672333333333,12.733333333333333,199.7333333333334,2020-01-01 22:43:00,246414000,-2.0008522298930504,-0.1717787326007624,-174.53333333333325,38.951766394768256,15.723283078793276,0.7548127727454056,0.2451872272545944,0.0349899337396863,11.478894666727273,-0.0985161256496906,199.36513703145465,-0.3681963018787826,-3.046181321147435,2.008212533284741,60.0,-0.002067856676729901,0.038888888888886676,-0.0944444444444447,-0.059931460051636444
2361,2361,da0e52ebc4,355798000,Cargo,62.0,400.0,14.0,4,1577915040.0,56.07582966666667,11.122580333333334,12.133333333333333,199.9333333333334,2020-01-01 22:44:00,246414000,-1.6716148511980746,-0.0392981681072991,-175.31333333333322,37.89978194399454,15.248096956481897,0.7462558261887244,0.2537441738112755,0.0272919319290923,11.20699618,-0.0763464686813187,199.68600764000004,-0.2473256933333516,-3.0597948893129905,1.6720767197597575,60.0,0.00142615775944685,0.03333333333333144,-0.09999999999999994,-0.05602263558749728
2367,2367,da0e52ebc4,355798000,Cargo,62.0,400.0,14.0,4,1577915100.0,56.07269018181818,11.120571363636364,11.536363636363635,199.37272727272733,2020-01-01 22:45:00,246414000,-1.3491947057569995,0.0890007686004332,-173.9527272727272,36.74540541422213,14.848047368409883,0.7571045372603109,0.2428954627396891,0.0194564401181801,10.945454545454544,-0.0512214342001576,199.59090909090915,0.2181818181818187,-3.036047833732826,1.3521270246741555,60.0,-0.001808118511931069,-0.09343434343434372,-0.0994949494949496,-0.05332494918093367
2373,2373,da0e52ebc4,355798000,Cargo,62.0,400.0,14.0,4,1577915160.0,56.06977727272727,11.118719727272728,11.036363636363635,199.70000000000005,2020-01-01 22:46:00,246414000,-1.0399205925707968,0.215355994263898,-173.91999999999985,35.6006428348897,14.67130959236017,0.7636864529776065,0.2363135470223935,0.0110607663285035,10.642899856,-0.0356515781219108,198.83232438800005,-0.8676756119999993,-3.035476635068535,1.0619854250968745,60.0,-0.001096985952882601,0.05454545454545231,-0.08333333333333333,-0.04835693326288015
2379,2379,da0e52ebc4,355798000,Cargo,62.0,400.0,14.0,4,1577915220.0,56.06696372727273,11.117004636363635,10.536363636363635,197.2909090909092,2020-01-01 22:47:00,246414000,-0.738141292911256,0.3360939632836563,-172.25090909090898,35.19446148854719,13.393324644667878,0.763090591252506,0.236909408747494,0.0039476345427832,10.405254016363635,-0.0124435359792925,195.8314744727273,-1.459434618181831,-3.0063455031897943,0.8110559293022993,60.0,9.931028751675175e-05,-0.4015151515151416,-0.08333333333333333,-0.04182158263242921
2385,2385,da0e52ebc4,355798000,Cargo,62.0,400.0,14.0,4,1577915280.0,56.064222,11.115887666666667,9.9,188.7666666666667,2020-01-01 22:48:00,246414000,-0.4390177114001272,0.4383937737324917,-162.08484848484835,34.44564109658276,10.685544935895088,0.7528792560705825,0.2471207439294175,0.0023098485638192,9.81684545,-0.0083994494949494,187.04813930000003,-1.7185273666666774,-2.8289142736567463,0.6204237678961215,60.0,0.0017018891969872486,-1.4207070707070812,-0.10606060606060581,-0.03177202690102963
2391,2391,da0e52ebc4,355798000,Cargo,62.0,400.0,14.0,4,1577915340.0,56.06158855555555,11.11576111111111,9.244444444444444,177.23333333333338,2020-01-01 22:49:00,246414000,-0.1491194691480273,0.5033547789213739,-154.49333333333325,33.724985406091164,5.7448824951684045,0.598561668112777,0.401438331887223,0.0038773433893124,9.127461654545456,-0.0126543883304194,175.53052398585865,-1.7028093474747266,-2.6964173390477715,0.5249787134179582,60.0,0.025719597992967583,-1.9222222222222218,-0.10925925925925946,-0.015907509079693887
2402,2402,db6b8b05e9,477264700,Cargo,26.0,171.0,8.5,0,1577899860.0,56.054812818181816,11.099433636363637,9.3,202.71818181818185,2020-01-01 18:31:00,538005408,-6.378726438093826,-3.4948624272474578,-166.3626262626261,37.18302498429683,22.076736788612727,0.7484236732854234,0.2515763267145766,0.1636435088979701,9.1,-0.0215053763440861,206.43792654222224,3.719744724040396,-2.903575580547614,7.2733908431640835,60.0,0.035124238163833345,-0.13030303030302548,0.003333333333333558,-0.06200724705798747
2408,2408,db6b8b05e9,477264700,Cargo,26.0,171.0,8.5,0,1577899920.0,56.052426,11.097632818181818,9.3,203.1727272727273,2020-01-01 18:32:00,538005408,-6.059327698429586,-3.3029275721657134,-166.37272727272705,37.13046541164299,22.457994279357965,0.917249737100036,0.082750262899964,0.1533884757003917,9.080457662222225,-0.0236067029868578,208.1695857915556,4.996858518828276,-2.903751876431653,6.901071127290928,60.0,-0.028137677302435427,0.07575757575757318,0.0,-0.06205328597885925
2414,2414,db6b8b05e9,477264700,Cargo,26.0,171.0,8.5,0,1577899980.0,56.050050454545456,11.095868545454543,9.3,202.64545454545453,2020-01-01 18:33:00,538005408,-5.739458973165552,-3.1131859279297367,-166.52323232323204,37.41019345760908,22.086514628235904,0.7056214969410333,0.2943785030589667,0.14601649080706,9.0,-0.0322580645161291,208.02057015111117,5.375115605656617,-2.9063786851038453,6.529419264108433,60.0,0.035271373359833776,-0.08787878787879322,0.0,-0.06194197719708253
2420,2420,db6b8b05e9,477264700,Cargo,26.0,171.0,8.5,0,1577900040.0,56.04771327272727,11.094077636363638,9.2,202.65454545454543,2020-01-01 18:34:00,538005408,-5.422081246674643,-2.922632669614583,-165.9545454545452,37.20080002233297,22.315457512267777,0.8434812954271539,0.1565187045728461,0.1368493541753322,8.9787386,-0.0240501521739129,208.2787386,5.624193145454569,-2.8964532268324037,6.159606056156458,60.0,-0.022976633081020093,0.0015151515151501371,-0.016666666666666902,-0.061635534658662415
2424,2424,db6b8b05e9,477264700,Cargo,26.0,171.0,8.5,0,1577900100.0,56.04537672727273,11.092258363636365,9.2,203.6636363636364,2020-01-01 18:35:00,538005408,-5.104023465354589,-2.727470538695587,-166.78363636363622,37.05946116220816,22.693311902421023,0.9969153356244448,0.0030846643755551,0.1269209794401158,8.9,-0.0326086956521738,208.2565815763636,4.592945212727187,-2.910923592994395,5.78706757126117,60.0,-0.025572340032881835,0.168181818181831,0.0,-0.062089747482547995
2430,2430,db6b8b05e9,477264700,Cargo,26.0,171.0,8.5,0,1577900160.0,56.04305954545455,11.090461545454543,9.1,203.7363636363636,2020-01-01 18:36:00,538005408,-4.786230539570052,-2.5370329792904527,-169.23636363636336,37.2105137731848,21.565520524577916,0.5945541728786211,0.4054458271213789,0.1221792020406689,8.8,-0.0329670329670328,208.1989675133333,4.462603876969723,-2.9537317595569443,5.417060006675246,60.0,0.06706019379097063,0.01212121212119636,-0.016666666666666607,-0.061667927430987333
2436,2436,db6b8b05e9,477264700,Cargo,26.0,171.0,8.5,0,1577900220.0,56.04075681818182,11.088657363636363,9.1,203.5090909090909,2020-01-01 18:37:00,538005408,-4.4695395392725175,-2.3505238995414084,-167.58909090909066,36.84272332842994,21.994837822510576,0.7999442499289552,0.2000557500710448,0.1126124537485302,8.75195704,-0.038246479120879,207.40991429454544,3.900823385454544,-2.924981426787729,5.049925375234345,60.0,-0.03423167950838901,-0.03787878787878185,0.0,-0.061189105240150234
2446,2446,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577899860.0,55.94866888888889,10.99583311111111,13.1,36.35555555555578,2020-01-01 18:31:00,477264700,6.383958321348231,3.4852963300171904,166.362626262626,-37.18302498429683,-22.076736788612727,0.2618817297832524,0.7381182702167475,0.16359276779887,13.3,0.0152671755725191,38.36720756800023,2.0116520124444435,2.9035755805476127,7.273390843117302,60.0,0.012468954335703572,-0.0685185185185162,0.0,-0.06200724705627595
2452,2452,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577899920.0,55.95159944444445,10.999714555555556,13.177777777777775,36.80000000000024,2020-01-01 18:32:00,477264700,6.064001388208562,3.294339063789464,166.37272727272705,-37.13046541164299,-22.457994279357965,0.3181061846032306,0.6818938153967694,0.1534385977022852,13.31850296,0.0106789767284993,38.400000000000205,1.599999999999966,2.903751876431653,6.901071127252973,60.0,-0.009370742469996344,0.07407407407407618,0.01296296296296262,-0.062053285977388274
2458,2458,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577899980.0,55.95454877777778,11.003568333333334,13.2,36.12222222222249,2020-01-01 18:33:00,477264700,5.7436117265770585,3.1055177121438464,166.52323232323204,-37.41019345760908,-22.086514628235904,0.245855109785524,0.7541448902144761,0.1459804368707436,13.4,0.0151515151515152,38.28000000000023,2.1577777777777385,2.9063786851038453,6.529419264077981,60.0,0.012041845802951109,-0.11296296296295812,0.0037037037037039866,-0.06194197719583198
2464,2464,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900040.0,55.9574948,11.0074204,13.28,36.700000000000216,2020-01-01 18:34:00,477264700,5.425741731142585,2.9158315166826245,165.95454545454527,-37.20080002233297,-22.315457512267777,0.2889638903289835,0.7110361096710165,0.1369109496338254,13.377604518888887,0.0073497378681392,38.12136174300023,1.4213617430000127,2.8964532268324046,6.1596060561323105,60.0,-0.007184796757243261,0.09629629629628766,0.013333333333333345,-0.0616355346576117
2470,2470,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900100.0,55.9604526,11.0113816,13.3,36.88000000000022,2020-01-01 18:35:00,477264700,5.107211878147721,2.7214955274317965,166.78363636363622,-37.05946116220816,-22.693311902421023,0.3448313637424482,0.6551686362575517,0.1270579249522302,13.39481706,0.0071291022556391,38.04073176000022,1.1607317599999971,2.910923592994395,5.787067571242317,60.0,-0.009311245568910794,0.030000000000001137,0.003333333333333558,-0.06208974748166559
2476,2476,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900160.0,55.963425,11.015226,13.12,34.50000000000023,2020-01-01 18:36:00,477264700,4.788989663279363,2.5318209100895674,169.23636363636342,-37.2105137731848,-21.565520524577916,0.2153775692246267,0.7846224307753733,0.1220780116210904,13.4,0.0213414634146342,38.03363410600026,3.5336341060000294,2.9537317595569452,5.417060006660749,60.0,0.02157563241963693,-0.3966666666666659,-0.03000000000000025,-0.06166792743026139
2482,2482,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900220.0,55.9663932,11.0189474,13.1,35.92000000000024,2020-01-01 18:37:00,477264700,4.471908253758732,2.346014250870928,167.5890909090906,-36.84272332842994,-21.994837822510576,0.2793727296574391,0.7206272703425609,0.1126445489973191,13.4,0.0229007633587786,38.27040752000019,2.350407519999948,2.924981426787728,5.049925375223376,60.0,-0.0106658600721354,0.23666666666666933,-0.0033333333333332624,-0.061189105239562114
2488,2488,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900280.0,55.9692954,11.022974,13.3,39.020000000000266,2020-01-01 18:38:00,477264700,4.158079979205175,2.151486947996665,163.68909090909062,-36.40365544843647,-23.1057906022556,0.4012222754462105,0.5987777245537895,0.1015300395729869,13.4,0.0075187969924811,38.312250521818406,-0.7077494781818601,2.8569135859599495,4.681722460896941,60.0,-0.020308257631461896,0.5166666666666705,0.03333333333333351,-0.06136715238773919
2494,2494,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900340.0,55.97219127272727,11.027161272727271,13.4,38.82727272727294,2020-01-01 18:39:00,477264700,3.843562307907327,1.95239523695083,163.82727272727243,-36.61621965198512,-23.144471581824543,0.3934210508225034,0.6065789491774967,0.092595136229234,13.4,0.0,38.15917786666692,-0.6680948606060184,2.8593253136536143,4.311011293888498,60.0,0.0013002041039511896,-0.0321212121212208,0.016666666666666607,-0.061785194501407105
2500,2500,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900400.0,55.97515072727273,11.03122081818182,13.3,37.04545454545479,2020-01-01 18:40:00,477264700,3.5271260617842755,1.7551140461198125,168.6181818181816,-36.57888238280541,-23.23604971203293,0.4104216530123003,0.5895783469876996,0.0833630827355977,13.4,0.0075187969924811,38.07272727272749,1.0272727272727025,2.9429424514537073,3.9396755666685186,60.0,-0.002833433698299507,-0.29696969696969217,-0.016666666666666607,-0.06188928786999659
2506,2506,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900460.0,55.97809827272727,11.035305545454548,13.3,38.400000000000205,2020-01-01 18:41:00,477264700,3.214018759107329,1.549964369091918,169.1454545454544,-35.94476666031679,-24.238924691948828,0.509445885124781,0.490554114875219,0.0727627983190146,13.4,0.0075187969924811,38.345565959778,-0.0544340402222047,2.952145096600588,3.568235716617993,60.0,-0.016504038685413436,0.22575757575756938,0.0,-0.0619066416750876
2512,2512,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900520.0,55.981002454545454,11.039416,13.4,38.227272727272975,2020-01-01 18:42:00,477264700,2.906715634257907,1.3417774837515122,170.0909090909089,-35.86291720697753,-24.416615819939107,0.5264377345301048,0.4735622654698952,0.063766243924335,13.4,0.0,38.573818692000266,0.3465459647272908,2.968646391346715,3.2014625711293085,60.0,-0.0028319749008872963,-0.028787878787871552,0.016666666666666607,-0.061128857581447406
2518,2518,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900580.0,55.98390972727273,11.043498090909091,13.4,38.12727272727295,2020-01-01 18:43:00,477264700,2.600519229742243,1.1346588223912757,169.49090909090887,-35.67809908743243,-24.02826510432746,0.5102833613439615,0.4897166386560385,0.0560810428249928,13.4,0.0,38.52702748666692,0.3997547593939643,2.958174415834749,2.8372787856482384,60.0,0.002692395531023878,-0.016666666666670455,0.0,-0.060697297580178354
2524,2524,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900640.0,55.98684363636364,11.047634545454544,13.4,38.32727272727294,2020-01-01 18:44:00,477264700,2.294439715091417,0.927840509381564,168.85454545454525,-35.47755873883261,-23.87884657674294,0.5082768579931243,0.4917231420068757,0.0478497567031821,13.4,0.0,38.53191174472748,0.2046390174545393,2.9470677751402397,2.4749427502546846,60.0,0.00033441722513954014,0.03333333333333144,0.0,-0.060389339232258976
2530,2530,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900700.0,55.98975327272727,11.051730363636365,13.4,38.07272727272749,2020-01-01 18:45:00,477264700,1.991522569147366,0.7255715390939699,169.02727272727248,-35.41855645586141,-23.69396614988223,0.5021667012928631,0.4978332987071369,0.0395900230839816,13.4,0.0,38.54455148000025,0.4718242072727605,2.95008243475732,2.1195792511171923,60.0,0.0010183594500435267,-0.04242424242424173,0.0,-0.05922724985624872
2536,2536,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900760.0,55.99269718181819,11.055912272727271,13.4,38.60000000000025,2020-01-01 18:46:00,477264700,1.68800926751193,0.5163038970095954,169.99999999999977,-35.20462979475596,-24.34588592654468,0.5335264528248159,0.4664735471751841,0.0300655251777988,13.465887128,0.0049169498507462,38.63681456742877,0.0368145674285216,2.9670597283903564,1.7652039545824323,60.0,-0.005226625255325468,0.08787878787879322,0.0,-0.059062549422459996
2542,2542,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900820.0,55.995636363636365,11.060089363636363,13.4,38.57272727272749,2020-01-01 18:47:00,477264700,1.383410635425271,0.3064840878030314,169.19090909090892,-35.32894720346255,-24.118599408897712,0.5235116926193608,0.4764883073806392,0.0217176242491257,13.493394352727272,0.0069697278154681,38.50000000000023,-0.0727272727272634,2.9529384280787667,1.4169535921420322,60.0,0.0016691267009091848,-0.004545454545459886,0.0,-0.058041727073400017
2548,2548,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900880.0,55.99856472727272,11.06425718181818,13.427272727272728,38.55454545454569,2020-01-01 18:48:00,477264700,1.079268117181317,0.0969902155114236,169.27272727272702,-35.366798833980454,-24.16179346254641,0.5255472735058443,0.4744527264941557,0.0130235807886219,13.5,0.0054163845633039,38.58615507111135,0.0316096165656603,2.954366424739488,1.0836174466429827,60.0,-0.00033926348108057985,-0.0030303030303002743,0.0045454545454545565,-0.055556024249841594
2554,2554,db6b8b05e9,538005408,Tanker,27.0,184.0,10.6,0,1577900940.0,56.001461,11.068411909090909,13.572727272727272,38.60000000000025,2020-01-01 18:49:00,477264700,0.775986035202211,-0.1115042205830793,170.37272727272705,-35.584109702198475,-24.745933853802583,0.5333615077448403,0.4666384922551597,0.0041014049969112,13.6,0.0020093770931011,38.51903615272752,-0.0809638472727343,2.973565046511426,0.7839563240619257,60.0,-0.0013023723731660035,0.00757575757576016,0.024242424242424104,-0.04994352043017616
2567,2567,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577945820.0,55.9847431,11.0441451,11.8,37.04999999999995,2020-01-02 07:17:00,538008094,7.160045428439698,3.5710030743063874,177.1500000000001,-39.52839237621815,-28.24238693991936,0.962801355356711,0.037198644643289,0.1422814530701629,12.0,0.0169491525423728,37.27078880909086,0.2207888090909122,3.0918507699079565,8.001144511507457,60.0,-0.012927976286548501,0.6295454545454552,0.0,-0.06925090339431221
2573,2573,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577945880.0,55.98731222222222,11.047679222222222,11.8,37.54444444444439,2020-01-02 07:18:00,538008094,6.822645523275724,3.329365037330544,175.55555555555566,-39.51857161947659,-27.883633173008512,0.9202278684055484,0.0797721315944516,0.1353883636111059,12.0,0.0169491525423728,36.715639599999946,-0.8288048444444414,3.064022464612269,7.591650906625864,60.0,0.007095581158527099,0.08240740740740667,0.0,-0.06824893414693219
2579,2579,dd2c0e04ee,249998000,Tanker,44.0,250.0,14.1,4,1577945940.0,55.98996755555556,11.051262333333334,11.8,36.94444444444439,2020-01-02 07:19:00,538008094,6.471714053442335,3.10079171741611,167.7126984126985,-41.1211838887764,-24.247503863525925,0.4571562327493976,0.5428437672506023,0.1400211866528215,12.0,0.0169491525423728,37.63057203999995,0.6861275955555541,2.9271387847058565,7.176210146332072,60.0,0.07717860594269178,-0.09999999999999905,0.0,-0.06924012671563196
